,database,inat.id,year,latitude,longitude,morph.class
5643,iNaturalist,7737759,2017,42.78966716,-77.82340785,gray
5644,iNaturalist,7738826,2017,26.67496581,-80.09375579,gray
5646,iNaturalist,7740828,2017,42.37382167,-71.11550833,gray
5647,iNaturalist,7741258,2017,47.66397206,-122.1054491,gray
5649,iNaturalist,7744258,2017,40.0722016,-82.8775218,other
5650,iNaturalist,7744516,2017,43.10126114,-77.45771027,gray
5651,iNaturalist,7745603,2017,40.86037299,-73.93423963,gray
5652,iNaturalist,7745768,2017,40.86035293,-73.93421309,gray
5653,iNaturalist,7745826,2017,40.86051099,-73.93422758,gray
5654,iNaturalist,7745851,2017,40.86036667,-73.93419534,gray
5656,iNaturalist,7746347,2017,36.98457677,-86.45517882,other
5658,iNaturalist,7748175,2017,40.80828809,-73.95671622,gray
5659,iNaturalist,7750017,2017,31.331512,-94.707235,gray
5660,iNaturalist,7750175,2017,40.818325,-73.948495,melanic
5661,iNaturalist,7750536,2017,40.19743333,-75.45870333,gray
5662,iNaturalist,7751190,2017,31.37395,-94.727713,gray
5663,iNaturalist,7752265,2017,33.793195,-84.32298333,gray
5664,iNaturalist,7755094,2017,35.99580546,-78.92534904,gray
5665,iNaturalist,7756232,2017,45.3581458,-75.7868121,gray
5666,iNaturalist,7756409,2017,45.3581458,-75.7868121,gray
5667,iNaturalist,7763352,2017,31.356563,-94.726784,gray
5668,iNaturalist,7764488,2017,35.762525,-78.71272167,gray
5669,iNaturalist,7765328,2017,42.80030129,-77.8220968,gray
5670,iNaturalist,7766745,2017,36.98564349,-86.45528762,gray
5671,iNaturalist,7767571,2017,46.3102319,-95.8283104,gray
5672,iNaturalist,7768625,2017,39.05976105,-77.03549957,gray
5673,iNaturalist,7769487,2017,35.62041944,-78.92867222,gray
5674,iNaturalist,7771079,2017,43.63235167,-72.33242,gray
5675,iNaturalist,7775610,2017,28.08303131,-81.30167062,gray
5676,iNaturalist,7777858,2017,34.01416641,-84.11908298,gray
5677,iNaturalist,7778523,2017,40.82162856,-73.94694829,gray
5678,iNaturalist,7779487,2017,27.77563733,-82.63532669,gray
5679,iNaturalist,7780662,2017,40.81849667,-73.94853333,gray
5680,iNaturalist,7782368,2017,45.445611,-75.651861,gray
5681,iNaturalist,7783672,2017,31.24841556,-94.73367512,gray
5682,iNaturalist,7784812,2017,34.75947221,-90.12758732,gray
5683,iNaturalist,7785187,2017,45.371929,-75.794516,gray
5684,iNaturalist,7786535,2017,31.331512,-94.707235,gray
5685,iNaturalist,7790274,2017,40.86018216,-73.9333055,gray
5686,iNaturalist,7790418,2017,40.86078998,-73.93360593,gray
5687,iNaturalist,7790716,2017,40.86098274,-73.93309676,gray
5688,iNaturalist,7790789,2017,40.86082228,-73.93294711,gray
5689,iNaturalist,7792546,2017,40.86148645,-73.93420036,gray
5690,iNaturalist,7792565,2017,40.86151039,-73.93421893,gray
5691,iNaturalist,7798798,2017,41.709754,-71.2855649,gray
5692,iNaturalist,7798998,2017,41.6769145,-71.2985319,gray
5693,iNaturalist,7799429,2017,38.89420715,-77.0074859,gray
5694,iNaturalist,7799434,2017,38.89396577,-77.00762059,gray
5695,iNaturalist,7799451,2017,38.89318466,-77.00889587,gray
5696,iNaturalist,7799455,2017,38.89552307,-77.00891113,gray
5697,iNaturalist,7799817,2017,25.631545,-80.320146,gray
5698,iNaturalist,7799888,2017,26.4635894,-81.7739149,gray
5699,iNaturalist,7800011,2017,40.81805083,-73.94966501,gray
5700,iNaturalist,7800065,2017,37.051958,-76.319758,gray
5701,iNaturalist,7802539,2017,34.76035364,-90.12878895,gray
5702,iNaturalist,7802580,2017,41.98037348,-87.74388671,gray
5703,iNaturalist,7806175,2017,40.8164187,-73.9477499,gray
5704,iNaturalist,7806524,2017,35.80461112,-78.64318438,gray
5705,iNaturalist,7807172,2017,40.81732742,-73.94907074,gray
5706,iNaturalist,7807386,2017,40.8176978259,-73.9481211641,melanic
5707,iNaturalist,7807406,2017,40.81774745,-73.94807573,melanic
5708,iNaturalist,7808821,2017,36.9977437,-122.059275,gray
5709,iNaturalist,7809152,2017,49.30394354,-123.1445327,melanic
5710,iNaturalist,7809154,2017,49.30394354,-123.1445327,melanic
5711,iNaturalist,7809158,2017,49.30394354,-123.1445327,melanic
5712,iNaturalist,7809159,2017,49.30394354,-123.1445327,melanic
5713,iNaturalist,7809162,2017,49.30394354,-123.1445327,gray
5714,iNaturalist,7809165,2017,49.30394354,-123.1445327,gray
5715,iNaturalist,7809169,2017,49.30394354,-123.1445327,gray
5716,iNaturalist,7809170,2017,49.30394354,-123.1445327,gray
5717,iNaturalist,7809172,2017,49.30394354,-123.1445327,gray
5718,iNaturalist,7809173,2017,49.30394354,-123.1445327,gray
5719,iNaturalist,7809175,2017,49.30394354,-123.1445327,melanic
5720,iNaturalist,7809176,2017,49.30394354,-123.1445327,gray
5721,iNaturalist,7809178,2017,49.30394354,-123.1445327,gray
5722,iNaturalist,7809180,2017,49.30394354,-123.1445327,gray
5723,iNaturalist,7809181,2017,49.30394354,-123.1445327,gray
5724,iNaturalist,7809183,2017,49.30394354,-123.1445327,gray
5725,iNaturalist,7810384,2017,43.06685518,-77.57327425,gray
5726,iNaturalist,7811536,2017,36.98631224,-86.45474807,gray
5727,iNaturalist,7811613,2017,43.16805556,-79.25444444,gray
5728,iNaturalist,7811936,2017,36.98025749,-86.45960715,gray
5729,iNaturalist,7812404,2017,42.79816333,-77.81851167,gray
5730,iNaturalist,7816249,2017,45.52612567,-122.6025563,gray
5732,iNaturalist,7818670,2017,44.25659091,-76.48661196,gray
5733,iNaturalist,7821218,2017,31.331512,-94.707235,gray
5735,iNaturalist,7831640,2017,28.4675675,-81.46729302,gray
5736,iNaturalist,7833358,2017,42.35353039,-71.0709756,other
5737,iNaturalist,7833498,2017,38.92853,-77.048225,gray
5738,iNaturalist,7834902,2017,45.40547167,-73.93643,gray
5739,iNaturalist,7835426,2017,45.40625278,-73.93908623,gray
5740,iNaturalist,7836441,2017,43.52970978,-80.22896302,melanic
5741,iNaturalist,7837539,2017,41.59026667,-72.61781333,gray
5742,iNaturalist,7838247,2017,40.19113833,-75.45942833,gray
5743,iNaturalist,7838440,2017,40.85960388,-73.93376881,gray
5744,iNaturalist,7838782,2017,36.98646277,-86.45079131,other
5745,iNaturalist,7838794,2017,36.98658191,-86.45150411,gray
5746,iNaturalist,7839260,2017,39.75845398,-75.55420287,gray
5747,iNaturalist,7839563,2017,41.98064667,-87.719505,gray
5749,iNaturalist,7855654,2017,36.0463578,-90.66493034,gray
5751,iNaturalist,7864465,2017,41.71836005,-72.21840966,gray
5752,iNaturalist,7866205,2017,42.46318333,-71.15965167,gray
5753,iNaturalist,7868050,2017,40.71081822,-73.82292732,gray
5754,iNaturalist,7868054,2017,40.71066348,-73.82260555,gray
5755,iNaturalist,7868940,2017,36.98451728,-86.45502839,other
5756,iNaturalist,7870166,2017,44.96222829,-93.24077904,other
5757,iNaturalist,7874520,2017,38.63698749,-90.30793436,gray
5758,iNaturalist,7876600,2017,41.9267958,-87.6351612,gray
5759,iNaturalist,7877077,2017,40.81784761,-73.94940577,gray
5760,iNaturalist,7877081,2017,40.81776878,-73.94938272,gray
5761,iNaturalist,7877510,2017,40.81580768,-73.94910219,gray
5762,iNaturalist,7878216,2017,40.81697493,-73.94960216,gray
5763,iNaturalist,7878993,2017,40.86135307,-73.93363949,melanic
5764,iNaturalist,7878995,2017,40.86135042,-73.93367799,gray
5765,iNaturalist,7879991,2017,38.89621333,-77.03305833,gray
5766,iNaturalist,7880062,2017,36.98667798,-86.45523843,other
5767,iNaturalist,7880532,2017,49.29607833,-123.1467583,melanic
5768,iNaturalist,7880673,2017,49.29603667,-123.1468805,melanic
5769,iNaturalist,7880679,2017,40.81767779,-73.94872685,melanic
5770,iNaturalist,7880706,2017,42.38854333,-71.14991333,gray
5771,iNaturalist,7880833,2017,37.62368614,-77.5882117,gray
5772,iNaturalist,7881568,2017,40.8181658,-73.9494511,gray
5773,iNaturalist,7881587,2017,39.21670324,-76.06891186,gray
5774,iNaturalist,7882575,2017,40.87509961,-73.88313786,gray
5775,iNaturalist,7882719,2017,40.192245,-75.45950333,gray
5776,iNaturalist,7885808,2017,34.16193231,-80.89629829,gray
5777,iNaturalist,7886984,2017,40.817674,-73.948889,gray
5778,iNaturalist,7887543,2017,50.9151645,-113.9828345,melanic
5779,iNaturalist,7889588,2017,39.79728511,-75.61135411,gray
5780,iNaturalist,7889664,2017,30.38314083,-93.21247369,gray
5781,iNaturalist,7889990,2017,25.72575833,-80.241195,gray
5782,iNaturalist,7890015,2017,45.488685,-122.6219867,gray
5783,iNaturalist,7891903,2017,39.0182816,-77.1146614,gray
5784,iNaturalist,7892371,2017,45.4068102,-73.9394408,gray
5785,iNaturalist,7894056,2017,42.0603552,-71.07622566,gray
5786,iNaturalist,7894308,2017,43.09155556,-79.05646389,gray
5787,iNaturalist,7894309,2017,43.09155556,-79.05646389,gray
5788,iNaturalist,7894310,2017,43.09155556,-79.05646389,gray
5789,iNaturalist,7895988,2017,40.518347,-79.82274,gray
5790,iNaturalist,7895991,2017,45.41705417,-73.90574008,gray
5791,iNaturalist,7896030,2017,29.7547692,-95.57456289,gray
5792,iNaturalist,7896293,2017,39.06539234,-77.01817064,gray
5793,iNaturalist,7896520,2017,36.98623803,-86.4554585,other
5794,iNaturalist,7899032,2017,36.98783,-86.45641333,other
5795,iNaturalist,7900255,2017,38.891255,-77.02245283,gray
5796,iNaturalist,7903382,2017,40.86164923,-73.93168809,melanic
5797,iNaturalist,7903383,2017,40.86169435,-73.93167676,melanic
5798,iNaturalist,7903384,2017,40.86139478,-73.93160971,gray
5799,iNaturalist,7903385,2017,40.86104346,-73.93158917,gray
5800,iNaturalist,7903387,2017,40.86115777,-73.93189101,melanic
5801,iNaturalist,7903798,2017,29.6461106,-82.3475944,gray
5802,iNaturalist,7904761,2017,40.81852017,-73.94775236,gray
5803,iNaturalist,7906249,2017,41.95054667,-87.72332,gray
5804,iNaturalist,7906263,2017,44.01120809,-79.47658207,melanic
5805,iNaturalist,7907285,2017,39.02095718,-77.03761397,melanic
5806,iNaturalist,7908116,2017,38.89188,-77.01806667,other
5807,iNaturalist,7917124,2017,40.7778975,-73.9748221,gray
5808,iNaturalist,7918811,2017,40.818295,-73.94806667,melanic
5809,iNaturalist,7920986,2017,40.81826333,-73.94889667,gray
5810,iNaturalist,7922863,2017,39.04298943,-77.02437258,gray
5811,iNaturalist,7924557,2017,35.893934,-93.446122,gray
5812,iNaturalist,7924733,2017,35.23077222,-93.63099217,gray
5814,iNaturalist,7928446,2017,43.489126,-79.93556964,melanic
5816,iNaturalist,7930326,2017,43.48896167,-79.93547833,melanic
5817,iNaturalist,7930398,2017,40.81732429,-73.94911894,gray
5818,iNaturalist,7930626,2017,40.81722961,-73.94950912,gray
5819,iNaturalist,7931495,2017,40.81695894,-73.94951722,melanic
5820,iNaturalist,7931791,2017,45.57158794,-85.09705067,melanic
5821,iNaturalist,7933250,2017,40.71141672,-74.00637941,gray
5822,iNaturalist,7933330,2017,40.71209667,-74.00674445,gray
5823,iNaturalist,7933389,2017,40.71215399,-74.006796,gray
5824,iNaturalist,7933392,2017,40.71221687,-74.00646094,gray
5825,iNaturalist,7933446,2017,40.71214418,-74.00691452,gray
5826,iNaturalist,7933452,2017,40.7121954,-74.00682617,gray
5827,iNaturalist,7933530,2017,41.1277295,-73.80912859,gray
5828,iNaturalist,7933535,2017,41.12764891,-73.80906598,gray
5829,iNaturalist,7933584,2017,40.71219552,-74.00766461,gray
5830,iNaturalist,7933586,2017,40.71272566,-74.00762731,gray
5831,iNaturalist,7933615,2017,40.71216087,-74.00725739,gray
5832,iNaturalist,7933782,2017,40.71225797,-74.00776695,gray
5833,iNaturalist,7933808,2017,41.12775339,-73.80901258,gray
5834,iNaturalist,7933976,2017,41.1295118,-73.80845434,gray
5835,iNaturalist,7934095,2017,41.1277195,-73.80911333,gray
5836,iNaturalist,7934414,2017,41.12704089,-73.80889574,melanic
5837,iNaturalist,7935191,2017,41.51073579,-81.61230879,gray
5838,iNaturalist,7935614,2017,40.71302645,-74.00539099,gray
5839,iNaturalist,7937928,2017,41.842455,-88.09777783,gray
5840,iNaturalist,7938629,2017,41.128321141,-73.81102575,melanic
5841,iNaturalist,7939076,2017,39.04766464,-77.21237946,gray
5842,iNaturalist,7939078,2017,39.06877899,-77.21498108,gray
5843,iNaturalist,7939172,2017,45.50796332,-122.648847,gray
5844,iNaturalist,7945732,2017,38.87915079,-76.96933625,gray
5845,iNaturalist,7947313,2017,49.27400833,-123.2025367,melanic
5846,iNaturalist,7947324,2017,49.27400833,-123.2025367,gray
5847,iNaturalist,7947355,2017,41.5613542,-81.428156,gray
5848,iNaturalist,7947616,2017,41.5613542,-81.428156,melanic
5849,iNaturalist,7949425,2017,43.47218333,-79.95100333,melanic
5850,iNaturalist,7950411,2017,51.0547566942,-114.0721562083,melanic
5851,iNaturalist,7950552,2017,45.36906172,-75.7962656,melanic
5852,iNaturalist,7951329,2017,40.81654385,-73.94958842,gray
5853,iNaturalist,7953123,2017,44.944905,-93.390975,gray
5854,iNaturalist,7953890,2017,45.50822668,-122.6487972,gray
5855,iNaturalist,7957249,2017,41.805905,-88.0208055,gray
5856,iNaturalist,7960102,2017,42.49545236,-71.48093513,melanic
5857,iNaturalist,7964174,2017,46.85638809,-96.76277924,gray
5858,iNaturalist,7964410,2017,28.80524667,-81.87686167,gray
5859,iNaturalist,7964519,2017,43.86158333,-78.82985,gray
5860,iNaturalist,7966259,2017,39.04870224,-77.18921661,gray
5861,iNaturalist,7966265,2017,39.04698181,-77.20412445,gray
5862,iNaturalist,7967583,2017,39.18942,-77.28971298,gray
5863,iNaturalist,7968283,2017,37.0870821,-76.4730122,gray
5864,iNaturalist,7970164,2017,36.9813949,-86.4588831,gray
5866,iNaturalist,7972376,2017,28.53899136,-81.45620339,gray
5867,iNaturalist,7975364,2017,49.25065078,-123.2472818,melanic
5868,iNaturalist,7978058,2017,42.36760267,-71.12317437,gray
5869,iNaturalist,7978089,2017,43.48901785,-79.93566537,melanic
5870,iNaturalist,7978123,2017,38.97330122,-95.29256403,gray
5871,iNaturalist,7979032,2017,43.07924203,-79.06869312,melanic
5872,iNaturalist,7979263,2017,41.979625,-87.740136,gray
5873,iNaturalist,7979279,2017,41.88892907,-87.79580908,gray
5874,iNaturalist,7982613,2017,39.0928449,-84.1857115,gray
5875,iNaturalist,7982742,2017,40.71226333,-74.00684445,gray
5876,iNaturalist,7984169,2017,41.978622,-87.742486,gray
5877,iNaturalist,7989229,2017,39.50122833,-76.64581299,gray
5878,iNaturalist,7990062,2017,49.2256651,-123.9500157,gray
5879,iNaturalist,7993107,2017,35.9541414259,-78.5315666814,gray
5880,iNaturalist,7994977,2017,35.10607568,-80.74167907,gray
5881,iNaturalist,7995245,2017,43.48910588,-79.93559078,melanic
5882,iNaturalist,7995549,2017,43.48900333,-79.935745,melanic
5883,iNaturalist,7995746,2017,40.8167776605,-73.9486966655,gray
5884,iNaturalist,7995792,2017,40.778007,-81.894952,melanic
5885,iNaturalist,7997697,2017,45.40416318,-73.9498366,gray
5886,iNaturalist,7998915,2017,40.87159254,-73.92203853,gray
5887,iNaturalist,7999520,2017,43.94161586,-78.89764068,gray
5888,iNaturalist,8001187,2017,43.1645241,-93.18479992,other
5889,iNaturalist,8002792,2017,27.49137167,-82.707625,gray
5891,iNaturalist,8004698,2017,44.59957222,-73.19905833,gray
5892,iNaturalist,8005581,2017,45.373248,-75.892349,gray
5893,iNaturalist,8007688,2017,33.86167642,-83.92277519,gray
5894,iNaturalist,8010857,2017,36.98573405,-86.45527846,gray
5895,iNaturalist,8014301,2017,40.19264167,-75.45768667,gray
5896,iNaturalist,8014362,2017,40.5802565,-73.85402146,gray
5897,iNaturalist,8014970,2017,41.97749708,-87.74184287,gray
5898,iNaturalist,8015844,2017,41.96550833,-87.71212,melanic
5899,iNaturalist,8015853,2017,43.03491871,-76.13906541,gray
5900,iNaturalist,8019386,2017,41.67579667,-72.96006167,gray
5902,iNaturalist,8023484,2017,30.41508535,-91.17985086,gray
5903,iNaturalist,8024577,2017,29.64408007,-82.34451708,gray
5904,iNaturalist,8025224,2017,31.331512,-94.707235,gray
5905,iNaturalist,8026345,2017,43.16279843,-93.20698958,other
5906,iNaturalist,8028818,2017,30.41458833,-91.17925333,gray
5907,iNaturalist,8029898,2017,30.28187609,-86.02199924,gray
5908,iNaturalist,8030276,2017,35.3584743,-79.8944901,gray
5910,iNaturalist,8032130,2017,41.7832522,-87.578253,gray
5911,iNaturalist,8036086,2017,43.66776287,-79.42669922,melanic
5912,iNaturalist,8036235,2017,38.912596,-76.941822,gray
5913,iNaturalist,8037318,2017,35.17516763,-89.77700114,gray
5914,iNaturalist,8037321,2017,35.17527287,-89.77538109,gray
5915,iNaturalist,8037742,2017,43.1508305468,-93.1478499329,other
5916,iNaturalist,8037980,2017,49.26435149,-123.2420932,melanic
5917,iNaturalist,8039903,2017,38.98766702,-76.93059711,gray
5918,iNaturalist,8041831,2017,41.681259,-87.849834,gray
5919,iNaturalist,8042635,2017,42.35147605,-71.10456537,gray
5920,iNaturalist,8042653,2017,42.35137325,-71.10454333,gray
5921,iNaturalist,8044522,2017,40.77893,-73.9718,gray
5922,iNaturalist,8044689,2017,41.78870833,-87.599655,gray
5924,iNaturalist,8046928,2017,40.81647167,-73.94948667,gray
5925,iNaturalist,8047214,2017,45.371929,-75.794516,gray
5926,iNaturalist,8049200,2017,40.77754667,-73.96843667,gray
5927,iNaturalist,8050024,2017,33.99786268,-81.02921382,gray
5928,iNaturalist,8050493,2017,30.41340069,-91.17967177,gray
5929,iNaturalist,8050854,2017,45.503625,-73.58867,gray
5930,iNaturalist,8053037,2017,42.35205855,-71.10111355,gray
5931,iNaturalist,8053055,2017,42.35096643,-71.09831105,gray
5932,iNaturalist,8053094,2017,42.35103944,-71.09974394,gray
5933,iNaturalist,8053136,2017,42.35097209,-71.09897423,gray
5934,iNaturalist,8053137,2017,42.35098194,-71.09893207,gray
5935,iNaturalist,8053202,2017,42.35110023,-71.09816169,gray
5936,iNaturalist,8053490,2017,42.35239069,-71.08849408,gray
5937,iNaturalist,8053647,2017,42.35113109,-71.09962064,gray
5938,iNaturalist,8054041,2017,42.35096455,-71.09931705,gray
5939,iNaturalist,8054278,2017,42.35123179,-71.10097048,gray
5940,iNaturalist,8054290,2017,42.35118183,-71.1009909,gray
5941,iNaturalist,8055170,2017,49.1723155,-123.9696919,melanic
5942,iNaturalist,8055544,2017,37.3635,-121.85353,melanic
5943,iNaturalist,8055819,2017,42.35107041,-71.09688738,gray
5944,iNaturalist,8055982,2017,37.36360333,-121.8543383,melanic
5945,iNaturalist,8057762,2017,37.9161252,-85.6535315,gray
5946,iNaturalist,8057792,2017,43.34309356,-79.7648698,gray
5947,iNaturalist,8058430,2017,36.15142641,-86.81439735,gray
5950,iNaturalist,8059922,2017,40.8197365981,-73.9475364425,melanic
5951,iNaturalist,8060440,2017,37.03823833,-122.063705,gray
5952,iNaturalist,8060810,2017,43.34273422,-79.7643193,gray
5953,iNaturalist,8061008,2017,37.364425,-121.854359,gray
5954,iNaturalist,8062521,2017,39.05569272,-77.03873078,gray
5955,iNaturalist,8062725,2017,37.36505814,-121.85709,gray
5956,iNaturalist,8063272,2017,39.67364969,-75.05549615,gray
5957,iNaturalist,8065587,2017,39.02291489,-77.10749817,gray
5958,iNaturalist,8065590,2017,45.349909,-75.818754,melanic
5959,iNaturalist,8065674,2017,43.254495,-79.88461333,melanic
5960,iNaturalist,8068368,2017,42.4414329,-71.48118381,gray
5961,iNaturalist,8068594,2017,38.92987735,-76.99609617,gray
5962,iNaturalist,8069375,2017,48.3725604,-89.27783792,gray
5963,iNaturalist,8069855,2017,38.97022925,-76.94420291,gray
5964,iNaturalist,8070160,2017,31.374137,-94.727677,gray
5965,iNaturalist,8070347,2017,38.88853379,-76.94943032,gray
5966,iNaturalist,8070812,2017,34.10794855,-82.87361247,gray
5967,iNaturalist,8071084,2017,37.51281738,-122.2928848,gray
5968,iNaturalist,8071130,2017,42.35133477,-71.10158469,gray
5969,iNaturalist,8073179,2017,43.66708809,-79.39314813,melanic
5970,iNaturalist,8077855,2017,34.13567521,-81.15404617,gray
5971,iNaturalist,8080675,2017,38.94315231,-77.02079359,gray
5972,iNaturalist,8084750,2017,29.7604267,-95.3698028,gray
5974,iNaturalist,8087343,2017,42.27615871,-71.06329892,gray
5975,iNaturalist,8087515,2017,36.988705,-86.45532167,other
5976,iNaturalist,8088346,2017,35.43388889,-80.03,gray
5977,iNaturalist,8089833,2017,40.81734667,-73.94969167,gray
